"用例编号","所属模块","用例标题","前置条件","步骤","预期","实际情况","优先级","用例类型","适用阶段","B","R","S","结果","由谁创建"
"181","/物业方/用户管理/物业方信息(#38)","“物业方信息”修改一条信息失败","用户管理界面中包含修改按钮","1. 选择一条要修改的用户姓名为“物业407”信息，勾选信息前面的勾选框
2. 点击界面上方“修改”按钮
3. 修改物业名为“物业408”
4. 修改用户电话为“13574496868”
5. 修改物业密码为“@@@@##”
6. 点击“修改”按钮","1. 选择要修改的信息，勾选成功
2. 界面上方“修改”按钮点击成功
3. 修改物业名信息成功
4. 修改用户电话失败
5. 修改密码失败
6. 点击“修改”按钮后，右下角不出现“修改成功”的弹窗","选择要修改的信息，勾选成功1. 选择要修改的信息，勾选成功
2. 	界面上方“修改”按钮点击成功
3. 	修改物业名信息成功
4. 	修改用户电话成功
5. 	修改密码成功
6. 	点击“修改”按钮后，右下角出现“修改成功”的弹窗","2","功能测试","系统测试阶段","1","1","6","失败","陈",""
"182","/物业方/账户管理/车辆交易记录查看(#41)","检查账户管理界面日期控件功能","账户管理界面包含日期控件","1. 界面可正常跳转至账户管理模块
2. 账户管理模块包含日期控件
3. 日期控件中包含可选内容","1. 页面内容显示正常
2. 界面成功跳转至账户管理模块
3. 日期功能正常，日期控件中包含可选择内容","页面内容显示正常1. 	页面内容显示正常
2. 	界面成功跳转至账户管理模块
3. 	日期功能正常，日期控件中包含可选择内容","2","功能测试","系统测试阶段","0","1","3","通过","陈",""
"183","/物业方/账户管理/车辆交易记录查看(#41)","检查账户管理界面下拉框功能","账户管理界面包含下拉框","1. 成功登录物业方主页
2. 界面成功跳转至账户管理模块
3. 检查下拉框功能和内容","1. 页面内容显示正常
2. 界面成功跳转至账户管理模块
3. 下拉框功能正常，下拉框中包含可选择内容","页面内容显示正常1. 	页面内容显示正常
2. 	界面成功跳转至账户管理模块
3. 	下拉框功能正常，下拉框中包含可选择内容","2","功能测试","系统测试阶段","0","1","3","通过","陈",""
"184","/物业方/账户管理/车辆交易记录查看(#41)","下拉框支付宝单号选项在搜索栏搜索成功","下拉框中包含支付宝单号选项","1. 在下拉框选项中选择支付宝单号
2. 在下拉框右侧输入框输入“654321”
3. 点击搜索按钮","1. 选择支付宝单号选项成功
2. 在输入框输入内容“654321”不报错
3. 点击搜索按钮后页面出现对应的详细信息","选择支付宝单号选项成功1. 	选择支付宝单号选项成功
2. 	在输入框输入内容“654321”不报错
3. 	点击搜索按钮后页面没有出现对应的详细信息","2","功能测试","系统测试阶段","1","1","3","失败","陈",""
"185","/物业方/账户管理/车辆交易记录查看(#41)","下拉框支付宝单号选项在搜索栏搜索失败","下拉框中包含支付宝单号选项","1. 在下拉框选项中选择支付宝单号
2. 在下拉框右侧输入框输入“abcdefg”
3. 点击搜索按钮","1. 选择支付宝单号选项成功
2. 在输入框输入内容“abcdefg”报错
3. 点击搜索按钮后页面出现错误提示信息“输入的搜索格式有误”","选择支付宝单号选项成功1. 	选择支付宝单号选项成功
2. 	在输入框输入内容“abcdefg”不报错
3. 	点击搜索按钮后页面没有出现错误提示信息“输入的搜索格式有误”","2","功能测试","系统测试阶段","1","1","3","失败","陈",""
"186","/物业方/账户管理/车辆交易记录查看(#41)","下拉框支付宝单号选项在搜索栏搜索失败","下拉框中包含支付宝单号选项","1. 在下拉框选项中选择支付宝单号
2. 在下拉框右侧输入框输入“@#￥%”
3. 点击搜索按钮","1. 选择支付宝单号选项成功
2. 在输入框输入内容“@#￥%”报错
3. 点击搜索按钮后页面出现错误提示信息“输入的搜索格式有误”","选择支付宝单号选项成功1. 	选择支付宝单号选项成功
2. 	在输入框输入内容“@#￥%”不报错
3. 	点击搜索按钮后页面没有出现错误提示信息“输入的搜索格式有误”","2","功能测试","系统测试阶段","1","1","3","失败","陈",""
"187","/物业方/账户管理/车辆交易记录查看(#41)","下拉框支付宝单号选项在搜索栏搜索失败","下拉框中包含支付宝单号选项","1. 在下拉框选项中选择支付宝单号
2. 在下拉框右侧输入框输入“张三”
3. 点击搜索按钮","1. 选择支付宝单号选项成功
2. 在输入框输入内容“张三”报错
3. 点击搜索按钮后页面出现错误提示信息“输入的搜索格式有误”","选择支付宝单号选项成功1. 	选择支付宝单号选项成功
2. 	在输入框输入内容“张三”不报错
3. 	点击搜索按钮后页面没有出现错误提示信息“输入的搜索格式有误”","2","功能测试","系统测试阶段","1","1","3","失败","陈",""
"188","/物业方/账户管理/车辆交易记录查看(#41)","下拉框账号id选项在搜索栏搜索成功","下拉框中包含账号id选项","1. 在下拉框选项中选择账号id
2. 在下拉框右侧输入框输入“123456”
3. 点击搜索按钮","1. 选择账号id选项成功
2. 在输入框输入内容“123456”不报错
3. 点击搜索按钮后页面出现对应的详细信息","选择账号id选项成功1. 	选择账号id选项成功
2. 	在输入框输入内容“123456”不报错
3. 点击搜索按钮后页面不出现对应的详细信","2","功能测试","系统测试阶段","1","1","3","失败","陈",""
"189","/物业方/账户管理/车辆交易记录查看(#41)","下拉框账号id选项在搜索栏搜索成功","下拉框中包含账号id选项","1. 在下拉框选项中选择账号id
2. 在下拉框右侧输入框输入“admin”
3. 点击搜索按钮","1. 选择账号id选项成功
2. 在输入框输入内容“admin”不报错
3. 点击搜索按钮后页面出现对应的详细信息","选择账号id选项成功1. 	选择账号id选项成功
2. 	在输入框输入内容“admin”不报错
3. 	点击搜索按钮后页面没有出现对应的详细信息","2","功能测试","系统测试阶段","1","1","3","失败","陈",""
"190","/物业方/账户管理/车辆交易记录查看(#41)","下拉框账号id选项在搜索栏搜索成功","下拉框中包含账号id选项","1. 在下拉框选项中选择账号id
2. 在下拉框右侧输入框输入“admin123”
3. 点击搜索按钮","1. 选择账号id选项成功
2. 在输入框输入内容“admin123”不报错
3. 点击搜索按钮后页面出现对应的详细信息","选择账号id选项成功1. 选择账号id选项成功
2. 	在输入框输入内容“admin123”不报错
3. 	点击搜索按钮后页面没有出现对应的详细信息","2","功能测试","系统测试阶段","1","1","3","失败","陈",""
"191","/物业方/账户管理/车辆交易记录查看(#41)","下拉框账号id选项在搜索栏搜索成功","下拉框中包含账号id选项","1. 在下拉框选项中选择账号id
2. 在下拉框右侧输入框输入“李四”
3. 点击搜索按钮","1. 选择账号id选项成功
2. 在输入框输入内容“李四”不报错
3. 点击搜索按钮后页面出现对应的详细信息","选择账号id选项成功1. 选择账号id选项成功
2. 	在输入框输入内容“李四”不报错
3. 	点击搜索按钮后页面不出现对应的详细信息","2","功能测试","系统测试阶段","1","1","3","失败","陈",""
"192","/物业方/账户管理/车辆交易记录查看(#41)","下拉框账号id选项在搜索栏搜索成功","下拉框中包含账号id选项","1. 在下拉框选项中选择账号id
2. 在下拉框右侧输入框输入“李四123”
3. 点击搜索按钮","1. 选择账号id选项成功
2. 在输入框输入内容“李四123”不报错
3. 点击搜索按钮后页面出现对应的详细信息","选择账号id选项成功1. 	选择账号id选项成功
2. 	在输入框输入内容“李四123”不报错
3. 点击搜索按钮后页面不出现对应的详细信息","2","功能测试","系统测试阶段","1","1","3","失败","陈",""
"193","/物业方/账户管理/车辆交易记录查看(#41)","下拉框账号id选项在搜索栏搜索成功","下拉框中包含账号id选项","1. 在下拉框选项中选择账号id
2. 在下拉框右侧输入框输入“李四abc”
3. 点击搜索按钮","1. 选择账号id选项成功
2. 在输入框输入内容“李四abc”不报错
3. 点击搜索按钮后页面出现对应的详细信息","选择账号id选项成功1. 	选择账号id选项成功
2. 在输入框输入内容“李四abc”不报错
3. 	点击搜索按钮后页面没有出现对应的详细信息","2","功能测试","系统测试阶段","1","1","3","失败","陈",""
"194","/物业方/账户管理/车辆交易记录查看(#41)","下拉框账号id选项在搜索栏搜索失败","下拉框中包含账号id选项","1. 在下拉框选项中选择账号id
2. 在下拉框右侧输入框输入“李四#￥%”
3. 点击搜索按钮","1. 选择账号id选项成功
2. 在输入框输入内容“李四#￥%”报错
3. 点击搜索按钮后页面出现错误提示信息“输入的搜索格式有误”","选择账号id选项成功1. 	选择账号id选项成功
2. 	在输入框输入内容“李四#￥%”不报错
3. 点击搜索按钮后页面不出现错误提示信息","2","功能测试","系统测试阶段","1","1","3","失败","陈",""
"195","/物业方/账户管理/车辆交易记录查看(#41)","下拉框账号id选项在搜索栏搜索失败","下拉框中包含账号id选项","1. 在下拉框选项中选择账号id
2. 在下拉框右侧输入框输入“123#￥%”
3. 点击搜索按钮","1. 选择账号id选项成功
2. 在输入框输入内容“123#￥%”报错
3. 点击搜索按钮后页面出现错误提示信息“输入的搜索格式有误”","选择账号id选项成功1. 	选择账号id选项成功
2. 输入框输入内容“123#￥%”不报错
3. 点击搜索按钮后页面不出现错误提示信息","2","功能测试","系统测试阶段","1","1","3","失败","陈",""
"196","/物业方/账户管理/车辆交易记录查看(#41)","下拉框账号id选项在搜索栏搜索失败","下拉框中包含账号id选项","1. 在下拉框选项中选择账号id
2. 在下拉框右侧输入框输入“abc#￥%”
3. 点击搜索按钮","1. 选择账号id选项成功
2. 在输入框输入内容“abc#￥%”报错
3. 点击搜索按钮后页面出现错误提示信息“输入的搜索格式有误”","选择账号id选项成功1. 	选择账号id选项成功
2. 	在输入框输入内容“abc#￥%”不报错
3. 	点击搜索按钮后页面不出现错误提示信息","2","功能测试","系统测试阶段","1","1","3","失败","陈",""
"197","/物业方/账户管理/车辆交易记录查看(#41)","下拉框账号id选项在搜索栏搜索失败","下拉框中包含账号id选项","1. 在下拉框选项中选择账号id
2. 在下拉框右侧输入框输入“abc   ”
3. 点击搜索按钮","1. 选择账号id选项成功
2. 在输入框输入内容“abc   ”报错
3. 点击搜索按钮后页面出现错误提示信息“输入的搜索格式有误”","选择账号id选项成功1. 	选择账号id选项成功
2. 	在输入框输入内容“abc ”不报错
3. 点击搜索按钮后页面不出现错误提示信息","2","功能测试","系统测试阶段","1","1","3","失败","陈",""
"198","/物业方/账户管理/车辆交易记录查看(#41)","下拉框账号id选项在搜索栏搜索失败","下拉框中包含账号id选项","1. 在下拉框选项中选择账号id
2. 在下拉框右侧输入框输入“123   ”
3. 点击搜索按钮","1. 选择账号id选项成功
2. 在输入框输入内容“123   ”报错
3. 点击搜索按钮后页面出现错误提示信息“输入的搜索格式有误”","选择账号id选项成功1. 	选择账号id选项成功
2. 	在输入框输入内容“123 ”不报错
3. 点击搜索按钮后页面出现错误提示信息","2","功能测试","系统测试阶段","1","1","3","失败","陈",""
